price,ttr,cost,n_ev,win,first_c,first_t,mean_c,mean_t,boot_lo,boot_hi,train_c,test_c,test_t
"[0.95,0.98)","[5,15)",real (fee=0),4477,0.9734073452526948,-0.6855441143622849,-2.680088695532341,-0.8687392070051049,-3.5332208466701758,-1.3589634902796723,-0.3883286052256396,-0.7842701731467431,-1.0865626308476917,-2.254629175556636
"[0.95,0.98)","[5,15)","real (fee=0, no slip)",4477,0.9734073452526948,-0.20017869108777991,-0.7825743356073682,-0.3820919443646699,-1.5538090170678467,-0.8787039214539195,0.09570171706535491,-0.2975196075537039,-0.6001817593544196,-1.2452229849576402
"[0.95,0.98)","[5,15)","passive maker bound (fill@bid, fee=0)",4477,0.9734073452526948,1.1464596828233218,4.48318480908976,1.012578345760166,4.145458847937372,0.5159482943687512,1.4718765786152161,1.1313368316948622,0.7063314427822844,1.4792710896976795
"[0.95,0.98)","[10,30)",score (harness),7020,0.9709948688711516,-0.8268538106331774,-3.900754939420254,-1.0800947657022757,-5.306789429895151,-1.4676991364677319,-0.6664236694916014,-1.1696177009890416,-0.9265972038068695,-2.9239985221281395
"[0.95,0.98)","[10,30)",real (fee=0),7020,0.9709948688711516,-0.6428591880341769,-3.0325657754165136,-0.9248198219074268,-4.5481247645920515,-1.3313731638305781,-0.5528723121563374,-1.007176880662407,-0.7836089949470311,-2.4747516377189163
"[0.95,0.98)","[10,30)","real (fee=0, no slip)",7020,0.9709948688711516,-0.15873219373219138,-0.7487856562507562,-0.4387692050808166,-2.157582765450632,-0.8312674941304098,-0.03470525466715592,-0.5216222541717003,-0.29670794457463795,-0.9369600134074862
"[0.95,0.98)","[10,30)","passive maker bound (fill@bid, fee=0)",7020,0.9709948688711516,0.9623361823361853,4.549742374337683,0.7105356163993316,3.5072447603029975,0.32410510715448926,1.1054700719138775,0.622810091507729,0.86095130757078,2.7276569339935843
"[0.95,0.98)","[30,60)",score (harness),9913,0.9727345629510826,-0.9552305053359239,-5.237236482508103,-1.2113698315211736,-6.857527265697769,-1.5593242766167004,-0.8676002786677369,-1.4394934031012068,-0.9812585570884671,-4.169993946697215
"[0.95,0.98)","[30,60)",real (fee=0),9913,0.9727345629510826,-0.7686274588923521,-4.214511588088767,-1.0524203606307592,-5.962664210193361,-1.4123886952598521,-0.7071836092521363,-1.2752128438018853,-0.827686625833218,-3.5220541149093942
"[0.95,0.98)","[30,60)","real (fee=0, no slip)",9913,0.9727345629510826,-0.28455563401593614,-1.5602465524898192,-0.5664799916884866,-3.209232851826263,-0.9068365361508697,-0.22967235205454004,-0.7895080716237673,-0.3415086073079747,-1.4530228370276672
"[0.95,0.98)","[30,60)","passive maker bound (fill@bid, fee=0)",9913,0.9727345629510826,0.7748108544335752,4.254729245968736,0.49626270443633913,2.8204155472530066,0.13890012025101542,0.8365325664412221,0.24026956646772102,0.754486380385231,3.2322211122640234
"[0.95,0.98)","[60,120)",score (harness),10955,0.9725279276393897,-0.5942534047646302,-3.454322423477103,-1.027961434696826,-6.060731416517679,-1.3650196410881992,-0.7189399657880556,-1.02527288617105,-1.0299695930917767,-4.642713201073869
"[0.95,0.98)","[60,120)",real (fee=0),10955,0.9725279276393897,-0.38736458238246213,-2.2515848669507452,-0.8560779424393532,-5.049489275298044,-1.1814781143189206,-0.5271401449557982,-0.8480748645695664,-0.8620556839067555,-3.8880661989780605
"[0.95,0.98)","[60,120)","real (fee=0, no slip)",10955,0.9725279276393897,0.09531720675490929,0.5540407300369082,-0.37090671321433266,-2.1876730732624425,-0.7183725729435512,-0.04437589084942299,-0.3632285028414422,-0.37664180130022307,-1.698648853185751
"[0.95,0.98)","[60,120)","passive maker bound (fill@bid, fee=0)",10955,0.9725279276393897,1.112167959835695,6.465729789644021,0.6522869484871292,3.850391057499565,0.31232494587375215,0.981568478049135,0.6497634709859711,0.6541718103298056,2.9540410184283807
"[0.95,0.98)","[120,300)",score (harness),5347,0.9738520629844625,-0.7075842133136233,-2.6899538479380536,-1.2101498759828047,-4.64828434468635,-1.7598571283493667,-0.6810798544706043,-1.1542023217345394,-1.245574213171764,-3.7453299362215184
"[0.95,0.98)","[120,300)",real (fee=0),5347,0.9738520629844625,-0.47321862726761493,-1.7989248791160253,-1.0146980121339029,-3.8989659596765587,-1.5466636749895009,-0.5169015337283805,-0.955056989385736,-1.0524609443748774,-3.1659528680176483
"[0.95,0.98)","[120,300)","real (fee=0, no slip)",5347,0.9738520629844625,0.007480830372174573,0.02843822809039554,-0.5311833796405003,-2.041004980363337,-1.0335756643959189,-0.02851703693507289,-0.47178273562080986,-0.5687941111777081,-1.7109536071247735
"[0.95,0.98)","[120,300)","passive maker bound (fill@bid, fee=0)",5347,0.9738520629844625,1.0297363007293847,3.9184458364685493,0.4861021021134553,1.868238031947454,0.001784346057921543,0.9820575357933738,0.5414664515583067,0.451047032962821,1.3571797458346615
